Date,Configuration,Customer Postcode,Store Postcode,Retail Price,Screen Size (Inches),Battery Life (Hours),RAM (GB),Processor Speeds (GHz),Integrated Wireless?,HD Size (GB),Bundled Applications?,CustomerStoreDistance
1/28/2008 23:48,75,N22 7AY,N3 1DH,465,15,4,2,2,No,80,Yes,4535.333505
1/28/2008 23:50,167,W1G 7EQ,NW5 2QH,535,15,5,1,2,Yes,300,Yes,3500.96501
1/28/2008 23:53,19,EC2V 5BT,SE1 2BN,435,15,4,1,2,Yes,80,Yes,2240.349303
1/28/2008 23:57,152,SW8 1RB,SW1P 3AU,460,15,5,1,1.5,Yes,300,No,2241.261252
1/29/2008 0:00,69,SE16 4QZ,E2 0RY,505,15,4,2,2,Yes,120,Yes,4016.567813
1/29/2008 0:00,31,SE14 6TY,E2 0RY,495,15,4,1,2,No,300,Yes,6089.177941
1/29/2008 0:01,154,SE5 8QU,SW1P 3AU,320,15,5,1,1.5,No,40,No,4022.578775
1/29/2008 0:03,341,W1T 1NQ,SW1V 4QQ,580,15,6,2,1.5,Yes,120,Yes,3171.234775
1/29/2008 0:09,219,E1W 2RW,SE8 3JD,485,15,5,2,2,No,80,Yes,3303.730165
1/29/2008 0:09,215,EC4A 4DH,SW1P 3AU,585,15,5,2,2,Yes,300,Yes,2355.568933
1/29/2008 0:10,150,W1H 1DG,SW1P 3AU,400,15,5,1,1.5,Yes,120,No,3123.32275
1/29/2008 0:14,176,SE22 9JA,SE1 2BN,465,15,5,1,2,No,300,No,5124.11729
1/29/2008 0:25,173,E2 8QY,E2 0RY,455,15,5,1,2,No,120,Yes,1387.32152
1/29/2008 0:40,31,SW18 1NN,SW18 1NN,495,15,4,1,2,No,300,Yes,0
1/29/2008 0:43,221,W1W 6BA,SW1P 3AU,505,15,5,2,2,No,120,Yes,2384.941299
1/29/2008 0:56,356,N1 1HW,NW5 2QH,535,15,6,2,2,Yes,80,No,2308.150992
1/29/2008 1:02,208,SW17 9NG,CR7 8LE,490,15,5,2,1.5,No,300,No,5858.213038
1/29/2008 1:02,77,SW12 9AU,SW1V 4QQ,485,15,4,2,2,No,120,Yes,5183.392422
1/29/2008 1:03,354,N1 9BL,SE1 2BN,495,15,6,2,2,Yes,40,No,4931.869625
1/29/2008 1:05,367,E1 5LJ,SE1 2BN,645,15,6,2,2,No,300,Yes,2096.199418
1/29/2008 1:05,7,EC1M 6EB,SE1 2BN,490,15,4,1,1.5,Yes,300,Yes,3002.165885
1/29/2008 1:08,356,W1D 3SU,SW1V 4QQ,535,15,6,2,2,Yes,80,No,2843.002638
1/29/2008 1:14,203,WC2H 9EW,NW5 2QH,460,15,5,2,1.5,No,80,Yes,4181.396537
1/29/2008 1:15,357,SE16 5EJ,E2 0RY,605,15,6,2,2,Yes,120,Yes,2866.626066
1/29/2008 1:19,72,W1D 5DH,SW1P 3AU,515,15,4,2,2,Yes,300,No,1388.130037
1/29/2008 1:22,221,SE25 6NJ,SE8 3JD,505,15,5,2,2,No,120,Yes,10550.46753
1/29/2008 1:41,209,W1G 9UE,SW1V 4QQ,465,15,5,2,2,Yes,40,Yes,3228.580648
1/29/2008 1:45,337,EC3N 2LJ,E2 0RY,520,15,6,2,1.5,Yes,40,Yes,2849.662787
1/29/2008 1:51,176,W1D 5BH,SW1P 3AU,465,15,5,1,2,No,300,No,1309.618647
1/29/2008 1:54,213,SW12 9AU,SW12 9HD,525,15,5,2,2,Yes,120,Yes,277.2760357
1/29/2008 2:00,164,SW1X 7BA,SW1V 4QQ,405,15,5,1,2,Yes,80,No,1122.942563
1/29/2008 2:07,63,N1 1RL,SW1P 3AU,520,15,4,2,1.5,No,300,Yes,5081.114543
1/29/2008 2:08,357,SE1 7PZ,SW1P 3AU,605,15,6,2,2,Yes,120,Yes,1359.191304
1/29/2008 2:14,302,WC2N 5PH,SW1P 3AU,460,15,6,1,1.5,No,120,No,807.69363
1/29/2008 2:24,173,SW1P 2HA,SE1 2BN,455,15,5,1,2,No,120,Yes,4338.859067
1/29/2008 2:29,296,EC1R 3DJ,SW1P 3AU,540,15,6,1,1.5,Yes,300,No,2861.472523
1/29/2008 2:32,348,SE1 8SW,SW1V 4QQ,490,15,6,2,1.5,No,80,No,2597.869319
1/29/2008 2:39,349,SW17 9NG,SW12 9HD,560,15,6,2,1.5,No,120,Yes,2151.813421
1/29/2008 2:46,55,SW11 2JU,SW12 9HD,540,15,4,2,1.5,Yes,300,Yes,2913.040508
1/29/2008 2:50,212,W1T 2EQ,SW1P 3AU,455,15,5,2,2,Yes,80,No,2082.575809
1/29/2008 3:01,367,W1T 6QF,SW1V 4QQ,645,15,6,2,2,No,300,Yes,3626.142027
1/29/2008 3:03,73,EC4Y 8JJ,SW1V 4QQ,425,15,4,2,2,No,40,Yes,3632.523228
1/29/2008 3:05,309,W1M 7FB,SW1V 4QQ,555,15,6,1,2,Yes,120,Yes,3305
1/29/2008 3:05,164,KT1 2SF,KT2 5AU,405,15,5,1,2,Yes,80,No,1797.976641
1/29/2008 3:14,23,E3 5SN,SE1 2BN,515,15,4,1,2,Yes,300,Yes,4031.014885
1/29/2008 3:30,302,CR0 2SS,CR7 8LE,460,15,6,1,1.5,No,120,No,1690.298199
1/29/2008 3:31,312,EC1R 1UY,NW5 2QH,565,15,6,1,2,Yes,300,No,3173.692172
1/29/2008 3:34,219,EC3N 2LJ,SW1P 3AU,485,15,5,2,2,No,80,Yes,3951.518442
1/29/2008 3:40,305,IG11 8TN,E2 0RY,495,15,6,1,2,Yes,40,Yes,8954.978783
1/29/2008 3:42,10,SW4 7AA,SW18 1NN,300,15,4,1,1.5,No,40,No,4304.74343
1/29/2008 3:48,30,WC1X 8PN,SW1P 3AU,385,15,4,1,2,No,120,No,2560.128903
1/29/2008 3:59,214,SE26 4QY,SE8 3JD,475,15,5,2,2,Yes,120,No,6131.154948
1/29/2008 4:03,160,EC4A 3BQ,SW1P 3AU,440,15,5,1,1.5,No,300,No,2343.829772
1/29/2008 4:05,348,W1H 4LQ,SW1P 3AU,490,15,6,2,1.5,No,80,No,3174.418372
1/29/2008 4:17,61,W1Y 7HJ,W10 6HQ,460,15,4,2,1.5,No,120,Yes,4647.398089
1/29/2008 4:20,312,E1 2QA,SE8 3JD,565,15,6,1,2,Yes,300,No,3934.463242
1/29/2008 4:23,291,EC4A 4DH,SW1P 3AU,510,15,6,1,1.5,Yes,80,Yes,2355.568933
1/29/2008 4:32,67,W1F 7QW,SW1P 3AU,485,15,4,2,2,Yes,80,Yes,1522.412887
1/29/2008 4:33,317,EC1M 4DE,NW5 2QH,535,15,6,1,2,No,120,Yes,3975.254709
1/29/2008 4:37,363,W1H 6HR,SW1V 4QQ,565,15,6,2,2,No,80,Yes,2820.623513
1/29/2008 4:54,354,EC2Y 9AE,SE1 2BN,495,15,6,2,2,Yes,40,No,2419.542519
1/29/2008 5:05,208,WC1X 9NB,NW5 2QH,490,15,5,2,1.5,No,300,No,2831.227296
1/29/2008 5:16,362,N1 1RL,E2 0RY,475,15,6,2,2,No,40,No,4310.065545
1/29/2008 5:22,199,WC2H 8EG,SW1V 4QQ,560,15,5,2,1.5,Yes,300,Yes,3222.598331
1/29/2008 5:42,355,W1T 1HH,SW1V 4QQ,585,15,6,2,2,Yes,80,Yes,3023.451008
1/29/2008 5:49,75,EC4A 4DH,SE1 2BN,465,15,4,2,2,No,80,Yes,2942.895343
1/29/2008 5:54,344,WC2A 3RJ,SW1P 3AU,590,15,6,2,1.5,Yes,300,No,1971.314536
1/29/2008 5:59,207,WC2A 3HP,SW1V 4QQ,540,15,5,2,1.5,No,300,Yes,3487.308704
1/29/2008 6:02,154,TW9 3AH,SW18 1NN,320,15,5,1,1.5,No,40,No,6737.805281
1/29/2008 6:03,353,EC1R 0AG,SW1P 3AU,545,15,6,2,2,Yes,40,Yes,3033.200949
1/29/2008 6:14,317,EC4N 4SJ,SE1 2BN,535,15,6,1,2,No,120,Yes,2139.424455
1/29/2008 6:14,17,W1D 7PJ,SW1P 3AU,395,15,4,1,2,Yes,40,Yes,1282.579042
1/29/2008 6:16,363,EC1R 3AN,SE1 2BN,565,15,6,2,2,No,80,Yes,3608.531696
1/29/2008 6:26,213,EC4V 5EQ,SW1P 3AU,525,15,5,2,2,Yes,120,Yes,2365.410958
1/29/2008 6:27,197,SW1Y 6JP,SE1 2BN,500,15,5,2,1.5,Yes,120,Yes,4700.505186
1/29/2008 6:30,301,TW8 0AW,W10 6HQ,510,15,6,1,1.5,No,120,Yes,7339.617497
1/29/2008 6:37,340,SW19 7NE,SW18 1NN,510,15,6,2,1.5,Yes,80,No,4470.204581
1/29/2008 6:39,202,SE27 9ND,SW1V 4QQ,370,15,5,2,1.5,No,40,No,7981.790526
1/29/2008 7:01,2,SW9 8DR,SW1V 4QQ,320,15,4,1,1.5,Yes,40,No,3616.56218
1/29/2008 7:10,204,KT1 2PY,KT2 5AU,410,15,5,2,1.5,No,80,No,1212.294106
1/29/2008 7:12,220,W1D 5BE,NW5 2QH,435,15,5,2,2,No,80,No,4261.036611
1/29/2008 7:33,214,E2 9BU,E2 0RY,475,15,5,2,2,Yes,120,No,933.6471496
1/29/2008 7:36,32,SE16 4NF,SE1 2BN,445,15,4,1,2,No,300,No,1165.993568
1/29/2008 7:36,212,N1 9RY,SE1 2BN,455,15,5,2,2,Yes,80,No,5059.957806
1/29/2008 7:39,367,N5 2AB,N17 6QA,645,15,6,2,2,No,300,Yes,4792.081489
1/29/2008 7:41,64,E8 1EJ,E2 0RY,470,15,4,2,1.5,No,300,No,1979.785089
1/29/2008 7:45,299,N1 6AD,SE1 2BN,490,15,6,1,1.5,No,80,Yes,3285.035768
1/29/2008 8:00,216,EC2A 4NE,SE1 2BN,535,15,5,2,2,Yes,300,No,2961.312209
1/29/2008 8:03,24,EC1V 4JP,SE1 2BN,465,15,4,1,2,Yes,300,No,3477.923806
1/29/2008 8:05,289,E1 6LZ,SE1 2BN,470,15,6,1,1.5,Yes,40,Yes,2213.213049
1/29/2008 8:22,354,CR7 8LE,SW12 9HD,495,15,6,2,2,Yes,40,No,6215.296373
1/29/2008 8:23,208,EC1A 9JU,SW1P 3AU,490,15,5,2,1.5,No,300,No,2743.748166
1/29/2008 8:27,221,EC4R 3TE,SE1 2BN,505,15,5,2,2,No,120,Yes,1837.459659
1/29/2008 8:27,310,SE1 3UB,SW1P 3AU,505,15,6,1,2,Yes,120,No,3317.303875
1/29/2008 8:29,354,EC4Y 8JJ,SW1V 4QQ,495,15,6,2,2,Yes,40,No,3632.523228
1/29/2008 8:36,342,EC1A 9PT,SE1 2BN,530,15,6,2,1.5,Yes,120,No,3078.627779
1/29/2008 8:38,291,N16 8RY,N17 6QA,510,15,6,1,1.5,Yes,80,Yes,4241.520718
1/29/2008 8:39,224,W1T 5DU,SW1V 4QQ,515,15,5,2,2,No,300,No,3701.097405
1/29/2008 8:45,360,W1W 7LQ,SW1P 3AU,615,15,6,2,2,Yes,300,No,2051.688573
1/29/2008 8:55,222,EC2A 3PE,SE1 2BN,455,15,5,2,2,No,120,No,3004.680515
1/29/2008 8:56,160,EC1R 3AN,SE1 2BN,440,15,5,1,1.5,No,300,No,3608.531696
1/29/2008 9:00,293,W1T 1QY,NW5 2QH,530,15,6,1,1.5,Yes,120,Yes,3696.280563
1/29/2008 9:00,344,W1M 7FB,NW5 2QH,590,15,6,2,1.5,Yes,300,No,3483.102066
1/29/2008 9:02,78,W1J 5DE,SW1V 4QQ,435,15,4,2,2,No,120,No,2042.91948
1/29/2008 9:04,299,SE25 5QF,SW12 9HD,490,15,6,1,1.5,No,80,Yes,7193.831594
1/29/2008 9:07,305,NW5 1SP,N3 1DH,495,15,6,1,2,Yes,40,Yes,5869.481493
1/29/2008 9:27,53,SW8 1DL,SE1 2BN,480,15,4,2,1.5,Yes,120,Yes,4323.365934
1/29/2008 9:33,165,EC2A 3PE,SE1 2BN,475,15,5,1,2,Yes,120,Yes,3004.680515
1/29/2008 9:37,308,W1U 1QB,SW1P 3AU,485,15,6,1,2,Yes,80,No,2216.804231
1/29/2008 9:39,364,E2 0EA,SE8 3JD,515,15,6,2,2,No,80,No,5351.502593
1/29/2008 9:39,72,EC2A 4RD,SE1 2BN,515,15,4,2,2,Yes,300,No,2866.923438
1/29/2008 9:42,72,WC2A 3RJ,SE1 2BN,515,15,4,2,2,Yes,300,No,3427.036183
1/29/2008 9:56,207,SE11 5JA,SW1V 4QQ,540,15,5,2,1.5,No,300,Yes,1815.692155
1/29/2008 10:02,316,EC4R 0AT,E2 0RY,465,15,6,1,2,No,80,No,3640.759948
1/29/2008 10:09,311,W12 9ER,W4 3PH,615,15,6,1,2,Yes,300,Yes,3460.701085
1/29/2008 10:16,363,EC1R 3DJ,NW5 2QH,565,15,6,2,2,No,80,Yes,3661.615081
1/29/2008 10:27,216,N1 2TB,SE1 2BN,535,15,5,2,2,Yes,300,No,5094.568186
1/29/2008 10:28,149,EC1M 6AW,E2 0RY,450,15,5,1,1.5,Yes,120,Yes,3945.40809
1/29/2008 10:45,61,CR0 4HA,CR7 8LE,460,15,4,2,1.5,No,120,Yes,3476.174909
1/29/2008 10:47,291,N22 7AY,NW5 2QH,510,15,6,1,1.5,Yes,80,Yes,4871.468772
1/29/2008 11:04,21,SW3 4PL,SW1P 3AU,455,15,4,1,2,Yes,120,Yes,2858.244391
1/29/2008 11:09,362,SW16 1BS,CR7 8LE,475,15,6,2,2,No,40,No,4768.305779
1/29/2008 11:13,15,EC1V 9AQ,SW1P 3AU,470,15,4,1,1.5,No,300,Yes,3476.203964
1/29/2008 11:21,354,W1G 6PG,SW1P 3AU,495,15,6,2,2,Yes,40,No,2724.199883
1/29/2008 11:26,32,W1T 1JQ,SW1P 3AU,445,15,4,1,2,No,300,No,1913.508035
1/29/2008 11:28,31,W1W 7EP,SW1P 3AU,495,15,4,1,2,No,300,Yes,2122.08129
1/29/2008 11:32,30,SE4 1TF,SE1 2BN,385,15,4,1,2,No,120,No,4463.738792
1/29/2008 11:32,2,WC2B 5EL,SW1V 4QQ,320,15,4,1,1.5,Yes,40,No,3392.564222
1/29/2008 11:36,29,KT2 5EE,W4 3PH,435,15,4,1,2,No,120,Yes,8012.005804
1/29/2008 11:39,320,SW1W 8BU,SW1P 3AU,545,15,6,1,2,No,300,No,2221.092749
1/29/2008 11:39,214,SE1 3QP,SE1 2BN,475,15,5,2,2,Yes,120,No,1035.151197
1/29/2008 11:40,9,WC2R 3JF,SW1V 4QQ,350,15,4,1,1.5,No,40,Yes,3346.045128
1/29/2008 11:40,55,SW1H 9LA,SE1 2BN,540,15,4,2,1.5,Yes,300,Yes,4290.819269
1/29/2008 11:47,152,KT6 4TW,W4 3PH,460,15,5,1,1.5,Yes,300,No,9703.412647
1/29/2008 11:47,346,N1 8EQ,NW5 2QH,450,15,6,2,1.5,No,40,No,2973.574448
1/29/2008 11:51,159,NW1 0JH,NW5 2QH,490,15,5,1,1.5,No,300,Yes,1745.569248
1/29/2008 11:53,315,SE22 8EW,SW12 9HD,515,15,6,1,2,No,80,Yes,5514.405226
1/29/2008 11:55,77,SE1 9UD,SW1V 4QQ,485,15,4,2,2,No,120,Yes,3414.56293
1/29/2008 11:58,289,EC1A 7JQ,SE1 2BN,470,15,6,1,1.5,Yes,40,Yes,2948.286451
1/29/2008 11:59,342,SE1 7NZ,SW1V 4QQ,530,15,6,2,1.5,Yes,120,No,2334.034276
1/29/2008 12:08,167,E17 9LP,N17 6QA,535,15,5,1,2,Yes,300,Yes,4212.48454
1/29/2008 12:22,79,WC2B 5QD,NW5 2QH,545,15,4,2,2,No,300,Yes,3992.747425
1/29/2008 12:25,320,W1H 5HE,W10 6HQ,545,15,6,1,2,No,300,No,3213.525323
1/29/2008 12:36,51,SE1 7NZ,SW1V 4QQ,460,15,4,2,1.5,Yes,80,Yes,2334.034276
1/29/2008 12:38,207,W1H 1DG,W10 6HQ,540,15,5,2,1.5,No,300,Yes,3416.067476
1/29/2008 12:55,169,EC4V 5EQ,SE1 2BN,395,15,5,1,2,No,40,Yes,2656.076994
1/29/2008 13:04,73,E14 8JH,E2 0RY,425,15,4,2,2,No,40,Yes,3389.73878
1/29/2008 13:04,219,SE14 6TY,SE1 2BN,485,15,5,2,2,No,80,Yes,3901.842898
1/29/2008 13:04,347,W1F 9UN,SW1V 4QQ,540,15,6,2,1.5,No,80,Yes,2437.722913
1/29/2008 13:06,341,W4 3PL,W10 6HQ,580,15,6,2,1.5,Yes,120,Yes,6141.913871
1/29/2008 13:23,200,W8 7LN,SW1V 4QQ,510,15,5,2,1.5,Yes,300,No,3938.776714
1/29/2008 13:32,194,EC2M 4NR,SW1P 3AU,390,15,5,2,1.5,Yes,40,No,3988.853093
1/29/2008 13:33,224,W4 3PL,W10 6HQ,515,15,5,2,2,No,300,No,6141.913871
1/29/2008 13:34,361,SE1 4HL,SW1P 3AU,525,15,6,2,2,No,40,Yes,3483.240158
1/29/2008 13:35,5,W10 6HQ,SW1P 3AU,430,15,4,1,1.5,Yes,120,Yes,6027.969807
1/29/2008 13:37,60,SW9 8HH,SW1V 4QQ,390,15,4,2,1.5,No,80,No,3744.329179
1/29/2008 13:40,289,WC2A 3RJ,SW1P 3AU,470,15,6,1,1.5,Yes,40,Yes,1971.314536
1/29/2008 13:43,1,N1 1HW,SW1P 3AU,370,15,4,1,1.5,Yes,40,Yes,4544.694159
1/29/2008 13:45,338,WC1X 9NB,SW1P 3AU,470,15,6,2,1.5,Yes,40,No,3197.754837
1/29/2008 13:45,31,E1 1LN,E2 0RY,495,15,4,1,2,No,300,Yes,2291.445395
1/29/2008 13:53,218,SW15 1JN,SW12 9HD,395,15,5,2,2,No,40,No,5504.476724
1/29/2008 13:53,317,WC2E 9NG,SW1P 3AU,535,15,6,1,2,No,120,Yes,1610.124219
1/29/2008 13:57,344,W1V 7LF,NW5 2QH,590,15,6,2,1.5,Yes,300,No,4350.283324
1/29/2008 14:00,55,WC1H 8JG,NW5 2QH,540,15,4,2,1.5,Yes,300,Yes,2862.198456
1/29/2008 14:01,364,SE1 8DA,SW1V 4QQ,515,15,6,2,2,No,80,No,3080.972087
1/29/2008 14:01,208,SW17 9NG,SW18 1NN,490,15,5,2,1.5,No,300,No,4666.661012
1/29/2008 14:06,352,EC3N 1AL,SW1P 3AU,570,15,6,2,1.5,No,300,No,4125.162057
1/29/2008 14:16,223,IG11 8TN,E7 8NW,565,15,5,2,2,No,300,Yes,3059.237323
1/29/2008 14:18,16,N1 9AP,SW1V 4QQ,420,15,4,1,1.5,No,300,No,4913.938543
1/29/2008 14:27,67,EC1V 4PH,NW5 2QH,485,15,4,2,2,Yes,80,Yes,3644.544965
1/29/2008 14:36,176,W11 1PY,SW1V 4QQ,465,15,5,1,2,No,300,No,5352.673444
1/29/2008 14:38,49,E6 1EN,E2 0RY,420,15,4,2,1.5,Yes,40,Yes,6449.811238
1/29/2008 14:42,19,EC1V 2QH,SE1 2BN,435,15,4,1,2,Yes,80,Yes,3411.394583
1/29/2008 14:50,302,EC4Y 1DG,SW1P 3AU,460,15,6,1,1.5,No,120,No,2246.795496
1/29/2008 14:53,304,SE17 1RL,SW1P 3AU,520,15,6,1,1.5,No,300,No,2724.666952
1/29/2008 14:55,214,W1K 6JG,W10 6HQ,475,15,5,2,2,Yes,120,No,4254.666262
1/29/2008 15:07,300,W2 5AH,SW1P 3AU,440,15,6,1,1.5,No,80,No,4774.724809
1/29/2008 15:15,297,W1T 4LZ,SW1P 3AU,450,15,6,1,1.5,No,40,Yes,2102.541557
1/29/2008 15:20,53,SE1 2TF,E2 0RY,480,15,4,2,1.5,Yes,120,Yes,3800.476812
1/29/2008 15:22,201,EC3V 9DS,E2 0RY,420,15,5,2,1.5,No,40,Yes,3300.722497
1/29/2008 15:24,160,W1G 7EQ,SW1P 3AU,440,15,5,1,1.5,No,300,No,2423.197887
1/29/2008 15:25,315,WC1N 3LZ,SW1P 3AU,515,15,6,1,2,No,80,Yes,2586.406194
1/29/2008 15:34,292,WC1E 7DH,SW1V 4QQ,460,15,6,1,1.5,Yes,80,No,3408.22021
1/29/2008 15:37,349,NW1 5AL,W10 6HQ,560,15,6,2,1.5,No,120,Yes,3572.072228
1/29/2008 15:44,166,N19 4HZ,N17 6QA,425,15,5,1,2,Yes,120,No,4781.890003
1/29/2008 15:45,338,N1 9HF,NW5 2QH,470,15,6,2,1.5,Yes,40,No,2908.340592
1/29/2008 15:51,337,E1 6AG,SE1 2BN,520,15,6,2,1.5,Yes,40,Yes,2135.070256
1/29/2008 15:55,15,WC1X 0AE,SE1 2BN,470,15,4,1,1.5,No,300,Yes,3904.116802
1/29/2008 15:58,2,EC1A 9LB,E2 0RY,320,15,4,1,1.5,Yes,40,No,4118.903373
1/29/2008 16:05,219,E15 4BQ,E2 0RY,485,15,5,2,2,No,80,Yes,3607.624426
1/29/2008 16:11,212,E8 3BH,NW5 2QH,455,15,5,2,2,Yes,80,No,5089.841844
1/29/2008 16:12,61,W1T 1QY,SW1V 4QQ,460,15,4,2,1.5,No,120,Yes,3168.058869
1/29/2008 16:14,13,WC2H 0EA,SW1V 4QQ,410,15,4,1,1.5,No,120,Yes,2933.443369
1/29/2008 16:27,201,W2 4NY,W10 6HQ,420,15,5,2,1.5,No,40,Yes,1419.529852
1/29/2008 16:48,80,E2 6LG,SE8 3JD,495,15,4,2,2,No,300,No,5477.526814
1/29/2008 16:50,346,EC2A 4JB,E2 0RY,450,15,6,2,1.5,No,40,No,2635.747522
1/29/2008 16:59,304,NW6 2BY,NW5 2QH,520,15,6,1,1.5,No,300,No,4400.233289
1/29/2008 17:00,67,EC4A 3BQ,SE1 2BN,485,15,4,2,2,Yes,80,Yes,3097.506739
1/29/2008 17:09,299,KT2 5EB,SW18 1NN,490,15,6,1,1.5,No,80,Yes,8874.485901
1/29/2008 17:21,222,SE24 0NG,SW1V 4QQ,455,15,5,2,2,No,120,No,5061.662178
1/29/2008 17:28,19,EC3M 7AN,SW1P 3AU,435,15,4,1,2,Yes,80,Yes,3467.692172
1/29/2008 17:31,69,EC1R 3AN,NW5 2QH,505,15,4,2,2,Yes,120,Yes,3755.612467
1/29/2008 17:31,31,E1 6BX,E2 0RY,495,15,4,1,2,No,300,Yes,2373.740508
1/29/2008 17:32,289,W1D 3AJ,SW1V 4QQ,470,15,6,1,1.5,Yes,40,Yes,2781.439376
1/29/2008 17:39,319,W1F 8ZD,SW1V 4QQ,595,15,6,1,2,No,300,Yes,2865.57516
1/29/2008 17:42,351,WC2H 9EB,SE1 2BN,620,15,6,2,1.5,No,300,Yes,4122.673404
1/29/2008 17:43,72,EC4V 6AA,SE1 2BN,515,15,4,2,2,Yes,300,No,2842.09078
1/29/2008 17:45,23,EC4A 4AB,SW1P 3AU,515,15,4,1,2,Yes,300,Yes,2440.228063
1/29/2008 17:48,308,N19 5DF,N17 6QA,485,15,6,1,2,Yes,80,No,6008.348359
1/29/2008 18:06,151,WC2E 7LJ,SW1V 4QQ,510,15,5,1,1.5,Yes,300,Yes,2747.521428
1/29/2008 18:08,366,CR0 6BE,SW18 1NN,535,15,6,2,2,No,120,No,11988.98599
1/29/2008 18:13,208,WC1N 1AP,SW1V 4QQ,490,15,5,2,1.5,No,300,No,4091.796305
1/29/2008 18:15,360,EC4V 5DT,SE1 2BN,615,15,6,2,2,Yes,300,No,2605.585731
1/29/2008 18:20,338,EC1R 4RL,SE1 2BN,470,15,6,2,1.5,Yes,40,No,4008.738081
1/29/2008 18:22,353,TW8 0AW,W10 6HQ,545,15,6,2,2,Yes,40,Yes,7339.617497
1/29/2008 18:23,147,CR7 8LE,CR7 8LE,430,15,5,1,1.5,Yes,80,Yes,0
1/29/2008 18:23,18,WC2B 5JS,SW1P 3AU,345,15,4,1,2,Yes,40,No,1455.75307
1/29/2008 18:32,4,W1W 8QG,SW1P 3AU,360,15,4,1,1.5,Yes,80,No,1967.893544
1/29/2008 18:35,364,SW13 9LW,W4 3PH,515,15,6,2,2,No,80,No,2420.261556
1/29/2008 18:37,221,NW3 2AE,N3 1DH,505,15,5,2,2,No,120,Yes,5806.720589
1/29/2008 18:39,202,CR0 1RG,SW12 9HD,370,15,5,2,1.5,No,40,No,8393.055761
1/29/2008 18:42,308,SE22 8HJ,SE1 2BN,485,15,6,1,2,Yes,80,No,4563.635064
1/29/2008 18:47,211,CR7 7JJ,SW12 9HD,505,15,5,2,2,Yes,80,Yes,5927.825234
1/29/2008 18:51,27,BR3 3LA,SE8 3JD,415,15,4,1,2,No,80,Yes,8580.784696
1/29/2008 19:08,196,NW1 1TP,NW5 2QH,430,15,5,2,1.5,Yes,80,No,1777.152779
1/29/2008 19:14,69,W1W 6DS,NW5 2QH,505,15,4,2,2,Yes,120,Yes,3523.11297
1/29/2008 19:20,53,N1 0AX,SW1P 3AU,480,15,4,2,1.5,Yes,120,Yes,4034.17662
1/29/2008 19:22,308,TW9 1TJ,W4 3PH,485,15,6,1,2,Yes,80,No,3493.955495
1/29/2008 19:42,18,SE1 8DA,SW1V 4QQ,345,15,4,1,2,Yes,40,No,3080.972087
1/29/2008 19:49,368,SW19 2BH,SW12 9HD,595,15,6,2,2,No,300,No,3462.293171
1/29/2008 19:50,337,EC1V 2QH,E2 0RY,520,15,6,2,1.5,Yes,40,Yes,3145.864746
1/29/2008 19:53,315,NW10 4UA,W4 3PH,515,15,6,1,2,No,80,Yes,5840.822202
1/29/2008 19:57,301,SE20 8RZ,SW12 9HD,510,15,6,1,1.5,No,120,Yes,6701.980155
1/29/2008 20:02,64,WC2H 9PS,SW1V 4QQ,470,15,4,2,1.5,No,300,No,2981.167053
1/29/2008 20:10,313,W1T 1UT,SW1V 4QQ,475,15,6,1,2,No,40,Yes,3037.758713
1/29/2008 20:13,66,W7 3TX,KT2 5AU,395,15,4,2,2,Yes,40,No,10079.86954
1/29/2008 20:16,155,N7 9EF,E2 0RY,410,15,5,1,1.5,No,80,Yes,5700.302448
1/29/2008 20:20,346,SW4 7EX,SW1P 3AU,450,15,6,2,1.5,No,40,No,4555.058068
1/29/2008 20:25,299,SE21 7BJ,CR7 8LE,490,15,6,1,1.5,No,80,Yes,5655.232268
1/29/2008 20:26,344,SW1Y 6DB,SW1V 4QQ,590,15,6,2,1.5,Yes,300,No,1978.02452
1/29/2008 20:32,316,WD7 7NP,N3 1DH,465,15,6,1,2,No,80,No,12720.6242
1/29/2008 20:33,316,WC1V 6BS,SW1P 3AU,465,15,6,1,2,No,80,No,2306.556091
1/29/2008 20:34,337,SE26 4QB,SE8 3JD,520,15,6,2,1.5,Yes,40,Yes,6599.983788
1/29/2008 20:41,28,SE1 2TF,E2 0RY,365,15,4,1,2,No,80,No,3800.476812
1/29/2008 20:42,314,SE11 4XD,SW1P 3AU,425,15,6,1,2,No,40,No,1926.407018
1/29/2008 20:45,77,SW1X 7NR,SW1P 3AU,485,15,4,2,2,No,120,Yes,1725.035072
1/29/2008 20:50,61,NW1 5AL,NW5 2QH,460,15,4,2,1.5,No,120,Yes,3567.341307
1/29/2008 20:50,175,EC4R 3TE,SW1P 3AU,515,15,5,1,2,No,300,Yes,2825.915781
1/29/2008 20:56,173,TW9 3BH,SW18 1NN,455,15,5,1,2,No,120,Yes,6475.021853
1/29/2008 21:02,60,SW11 3BW,SW12 9HD,390,15,4,2,1.5,No,80,No,3515.691255
1/29/2008 21:06,209,W1D 3RZ,SW1V 4QQ,465,15,5,2,2,Yes,40,Yes,2765.480248
1/29/2008 21:14,289,W12 9ER,W4 3PH,470,15,6,1,1.5,Yes,40,Yes,3460.701085
1/29/2008 21:15,353,W1F 8ZD,SW1P 3AU,545,15,6,2,2,Yes,40,Yes,1673.42762
1/29/2008 21:20,206,N4 2HY,NW5 2QH,430,15,5,2,1.5,No,120,No,2672.574976
